"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","fir_number","crime_type_rowid","crime_category_rowid","act_rowid","section_rowid","unit_rowid","district_rowid","state_rowid","occurrence_datetime","complaint_datetime","latitude","longitude","place_of_occurrence","complaint_mode","case_priority","case_status","investigation_officer_rowid","created_by_rowid","ai_risk_score","ai_summary","is_sensitive"
"49093000000157416","49093000000013007","2026-06-28 13:23:29:068","2026-06-28 13:23:29:068","FIR-2026-00159","49093000000153089","49093000000157227","49093000000157247","49093000000155087","49093000000153019","49093000000155007","1","2025-12-10 12:47:20","2025-12-10 13:39:20","14.1707","77.3673","142, Majumdar Chowk, Vadodara-819040","Phone","Critical","Open","49093000000157059","49093000000157073","51.22","Repellendus ipsa totam ad ipsum impedit dolorem quisquam necessitatibus reiciendis.","false"
"49093000000157417","49093000000013007","2026-06-28 13:23:29:068","2026-06-28 13:23:29:068","FIR-2026-00160","49093000000153096","49093000000157232","49093000000157241","49093000000155090","49093000000153021","49093000000155027","1","2025-05-01 01:50:45","2025-05-01 10:39:45","17.4961","75.0044","H.No. 914, Dua Road, Chandrapur 474410","Walk-in","Medium","Under Investigation","49093000000157123","49093000000157080","62.9","Repellat eos incidunt iste praesentium numquam reiciendis modi dolor asperiores necessitatibus perferendis dolorem harum.","false"
"49093000000157418","49093000000013007","2026-06-28 13:23:29:068","2026-06-28 13:23:29:068","FIR-2026-00161","49093000000153088","49093000000157229","49093000000157242","49093000000155087","49093000000153076","49093000000155022","1","2025-05-16 15:33:02","2025-05-16 23:29:02","11.8319","78.1172","00/103, Chanda Street, Nagaon 989022","Online","Critical","Closed","49093000000157060","49093000000157117","21.51","Natus voluptas suscipit sapiente itaque soluta sint eligendi assumenda.","false"
"49093000000157419","49093000000013007","2026-06-28 13:23:29:068","2026-06-28 13:23:29:068","FIR-2026-00162","49093000000153093","49093000000157229","49093000000157241","49093000000155088","49093000000153071","49093000000155026","1","2026-02-02 15:06:03","2026-02-02 23:56:03","18.1877","77.2246","H.No. 45, Pall Path, Sambhal 829765","Emergency 112","Low","Open","49093000000157118","49093000000157063","8.13","Officia labore explicabo illum architecto eaque itaque.","true"
"49093000000157420","49093000000013007","2026-06-28 13:23:29:068","2026-06-28 13:23:29:068","FIR-2026-00163","49093000000153091","49093000000157224","49093000000157244","49093000000155088","49093000000153040","49093000000155024","1","2026-02-10 01:26:09","2026-02-10 04:40:09","15.7635","77.7496","499, Barman Nagar, Pondicherry 978547","Phone","Medium","Open","49093000000157107","49093000000157197","45.34","Facilis nulla eligendi pariatur aut eos occaecati earum non perferendis animi aliquam vel sapiente amet natus.","true"
"49093000000157421","49093000000013007","2026-06-28 13:23:29:068","2026-06-28 13:23:29:068","FIR-2026-00164","49093000000153090","49093000000157228","49093000000157243","49093000000155084","49093000000153024","49093000000155008","1","2025-09-13 18:45:42","2025-09-13 20:51:42","13.791","76.0356","05/80, Mand Street, Tirupati-078486","Phone","High","Charge Sheet Filed","49093000000157109","49093000000157205","18.18","Neque sunt fugiat tempora deleniti quidem quasi corrupti magni architecto commodi adipisci praesentium exercitationem.","true"
"49093000000157422","49093000000013007","2026-06-28 13:23:29:068","2026-06-28 13:23:29:068","FIR-2026-00165","49093000000153087","49093000000157224","49093000000157246","49093000000155093","49093000000153022","49093000000155021","1","2025-02-18 06:51:45","2025-02-18 07:34:45","17.0317","77.0723","72/438, More Zila, Srikakulam 829828","Online","Medium","Charge Sheet Filed","49093000000157209","49093000000157078","72.22","Cum quasi accusamus facilis pariatur sunt magnam pariatur nulla est.","true"
"49093000000157423","49093000000013007","2026-06-28 13:23:29:068","2026-06-28 13:23:29:068","FIR-2026-00166","49093000000153096","49093000000157230","49093000000157247","49093000000155091","49093000000153070","49093000000155032","1","2025-02-23 06:39:53","2025-02-23 12:40:53","17.7483","75.0798","90, Rama Circle, Madhyamgram-714817","Walk-in","Medium","Under Investigation","49093000000157130","49093000000157138","79.85","Exercitationem consequuntur impedit sunt voluptatum similique excepturi porro minima iusto atque atque possimus sint nemo.","true"
"49093000000157424","49093000000013007","2026-06-28 13:23:29:068","2026-06-28 13:23:29:068","FIR-2026-00167","49093000000153091","49093000000157231","49093000000157242","49093000000155084","49093000000153073","49093000000155018","1","2026-06-07 07:45:22","2026-06-07 12:21:22","14.9591","77.8251","16/26, Shenoy Street, Agra-894036","Online","Low","Closed","49093000000157168","49093000000157070","54.76","Pariatur placeat earum enim eius quisquam mollitia.","true"
"49093000000157425","49093000000013007","2026-06-28 13:23:29:069","2026-06-28 13:23:29:069","FIR-2026-00168","49093000000153088","49093000000157224","49093000000157246","49093000000155091","49093000000153068","49093000000155035","1","2025-08-11 22:08:51","2025-08-12 08:32:51","14.0745","75.05","228, Raj Marg, Amaravati 455034","Walk-in","High","Open","49093000000157034","49093000000157103","59.15","In architecto saepe ipsam quia odit omnis necessitatibus architecto exercitationem ipsum.","true"
"49093000000157426","49093000000013007","2026-06-28 13:23:29:069","2026-06-28 13:23:29:069","FIR-2026-00169","49093000000153094","49093000000157230","49093000000157241","49093000000155092","49093000000153017","49093000000155036","1","2026-03-04 19:05:43","2026-03-05 06:47:43","17.5191","76.0326","70/15, Naik Circle, Kozhikode-234968","Online","Medium","Closed","49093000000157172","49093000000157181","90.08","Incidunt pariatur possimus sunt occaecati nobis tempora voluptatum vitae enim animi magnam.","false"
"49093000000157427","49093000000013007","2026-06-28 13:23:29:069","2026-06-28 13:23:29:069","FIR-2026-00170","49093000000153087","49093000000157230","49093000000157248","49093000000155093","49093000000153027","49093000000155016","1","2025-10-06 02:15:59","2025-10-06 04:42:59","11.794","78.0687","H.No. 69, Chakraborty, Kavali 233461","Emergency 112","High","Open","49093000000157176","49093000000157177","47.26","Adipisci eveniet autem similique ab dolores in molestias necessitatibus optio.","true"
"49093000000157428","49093000000013007","2026-06-28 13:23:29:069","2026-06-28 13:23:29:069","FIR-2026-00171","49093000000153090","49093000000157230","49093000000157241","49093000000155089","49093000000153018","49093000000155013","1","2026-03-01 04:05:34","2026-03-01 12:02:34","15.7848","77.5714","H.No. 22, Bhakta Street, Cuttack 326906","Walk-in","Low","Open","49093000000157080","49093000000157179","53.57","Quasi voluptate sit quam commodi veritatis libero tempore voluptates corrupti dolor laboriosam explicabo in voluptatum dolorem.","true"
"49093000000157429","49093000000013007","2026-06-28 13:23:29:069","2026-06-28 13:23:29:069","FIR-2026-00172","49093000000153095","49093000000157227","49093000000157242","49093000000155089","49093000000153035","49093000000155015","1","2026-02-02 14:41:57","2026-02-03 00:15:57","16.6441","76.9389","63/920, Khalsa Chowk, Saharsa 734531","Emergency 112","Medium","Under Investigation","49093000000157132","49093000000157165","41.41","Architecto dolorum ut sed neque tempore eos fugit laudantium hic.","false"
"49093000000157430","49093000000013007","2026-06-28 13:23:29:069","2026-06-28 13:23:29:069","FIR-2026-00173","49093000000153090","49093000000157225","49093000000157244","49093000000155084","49093000000153076","49093000000155024","1","2026-01-10 04:10:19","2026-01-10 13:45:19","18.3576","75.0145","53, Muni Zila, Durgapur 850009","Phone","Low","Under Investigation","49093000000157116","49093000000157168","8.33","Quisquam officiis reprehenderit ad in praesentium tenetur vel eum enim similique eos aut.","false"
"49093000000157431","49093000000013007","2026-06-28 13:23:29:069","2026-06-28 13:23:29:069","FIR-2026-00174","49093000000153094","49093000000157231","49093000000157245","49093000000155092","49093000000153043","49093000000155018","1","2024-07-22 05:25:47","2024-07-22 08:32:47","16.7254","74.6394","08/70, Tella Ganj, Tiruvottiyur-396964","Phone","Low","Charge Sheet Filed","49093000000157103","49093000000157089","82.34","Ipsa debitis suscipit deleniti adipisci porro alias blanditiis inventore aut doloribus commodi eveniet.","true"
"49093000000157432","49093000000013007","2026-06-28 13:23:29:069","2026-06-28 13:23:29:069","FIR-2026-00175","49093000000153091","49093000000157231","49093000000157243","49093000000155085","49093000000153064","49093000000155016","1","2024-10-09 10:57:54","2024-10-09 13:32:54","12.5909","75.6566","26/302, Khalsa Nagar, Amritsar-920950","Emergency 112","High","Closed","49093000000157196","49093000000157117","36.96","Saepe nemo eius quis repudiandae doloribus maxime sed alias doloremque.","false"
"49093000000157433","49093000000013007","2026-06-28 13:23:29:069","2026-06-28 13:23:29:069","FIR-2026-00176","49093000000153094","49093000000157225","49093000000157241","49093000000155089","49093000000153038","49093000000155010","1","2025-10-30 20:59:32","2025-10-31 06:28:32","18.3154","75.9749","35, Thakkar Ganj, Ludhiana 059928","Walk-in","High","Closed","49093000000157059","49093000000157205","60.28","Ut a soluta distinctio sequi blanditiis itaque aliquid neque cum harum amet tempora corporis.","true"
"49093000000157434","49093000000013007","2026-06-28 13:23:29:069","2026-06-28 13:23:29:069","FIR-2026-00177","49093000000153091","49093000000157231","49093000000157249","49093000000155084","49093000000153040","49093000000155010","1","2025-06-20 22:04:25","2025-06-21 03:48:25","15.6281","74.8536","00/234, Madan Street, Moradabad 958307","Emergency 112","Low","Closed","49093000000157191","49093000000157055","33.76","Rem veritatis culpa veritatis quas deleniti eaque fugiat aut doloremque tempore rem ea quidem occaecati.","true"
"49093000000157435","49093000000013007","2026-06-28 13:23:29:069","2026-06-28 13:23:29:069","FIR-2026-00178","49093000000153093","49093000000157233","49093000000157249","49093000000155092","49093000000153053","49093000000155034","1","2026-05-28 14:09:12","2026-05-28 15:32:12","17.5478","78.3814","87, Deshpande Nagar, Agartala-160582","Emergency 112","High","Under Investigation","49093000000157178","49093000000157213","80.34","Dolorem dicta sed totam quia odio rerum totam natus impedit mollitia in numquam unde saepe.","false"
"49093000000157436","49093000000013007","2026-06-28 13:23:29:069","2026-06-28 13:23:29:069","FIR-2026-00179","49093000000153096","49093000000157230","49093000000157250","49093000000155087","49093000000153065","49093000000155035","1","2024-12-22 08:50:12","2024-12-22 17:20:12","17.3124","75.493","063, Bhatia Road, Panvel 506482","Phone","Critical","Charge Sheet Filed","49093000000157191","49093000000157040","7.71","Animi repellat in quod harum repellat exercitationem.","false"
"49093000000157437","49093000000013007","2026-06-28 13:23:29:070","2026-06-28 13:23:29:070","FIR-2026-00180","49093000000153091","49093000000157229","49093000000157249","49093000000155087","49093000000153045","49093000000155026","1","2025-10-15 11:58:11","2025-10-15 13:31:11","12.264","74.3653","H.No. 02, Mani Path, Bhilai 635612","Phone","High","Closed","49093000000157157","49093000000157188","46.19","Impedit excepturi ea vel nam dolores quae impedit blanditiis hic cumque.","true"
"49093000000157438","49093000000013007","2026-06-28 13:23:29:070","2026-06-28 13:23:29:070","FIR-2026-00181","49093000000153096","49093000000157230","49093000000157245","49093000000155085","49093000000153050","49093000000155011","1","2025-06-30 15:34:38","2025-07-01 02:59:38","11.7467","78.1304","H.No. 077, Arora, Nashik 935302","Emergency 112","Medium","Charge Sheet Filed","49093000000157042","49093000000157187","82.51","Ex quam dolores possimus mollitia aliquid et expedita cupiditate doloribus voluptates ab magnam.","false"
"49093000000157439","49093000000013007","2026-06-28 13:23:29:070","2026-06-28 13:23:29:070","FIR-2026-00182","49093000000153088","49093000000157229","49093000000157248","49093000000155087","49093000000153056","49093000000155034","1","2026-03-09 01:30:55","2026-03-09 04:18:55","11.6491","74.0389","H.No. 45, Das Path, Bidhannagar 291325","Phone","High","Closed","49093000000157052","49093000000157100","42.36","Recusandae explicabo sequi natus velit sint autem laudantium vitae velit fugit officia consectetur.","false"
"49093000000157440","49093000000013007","2026-06-28 13:23:29:070","2026-06-28 13:23:29:070","FIR-2026-00183","49093000000153093","49093000000157230","49093000000157246","49093000000155087","49093000000153042","49093000000155014","1","2025-04-02 05:33:09","2025-04-02 14:30:09","18.4126","74.6804","H.No. 436, Dave Street, Bareilly 053900","Online","Medium","Open","49093000000157104","49093000000157208","34.03","Porro iure illo ea exercitationem debitis animi deleniti eaque vel.","true"
"49093000000157441","49093000000013007","2026-06-28 13:23:29:070","2026-06-28 13:23:29:070","FIR-2026-00184","49093000000153092","49093000000157224","49093000000157245","49093000000155089","49093000000153053","49093000000155018","1","2025-01-23 19:37:09","2025-01-23 23:01:09","17.7194","78.2579","01/59, Rastogi Marg, Tumkur-738665","Phone","Critical","Open","49093000000157078","49093000000157039","68.62","Ad itaque eius libero doloribus alias sunt quam.","false"
"49093000000157442","49093000000013007","2026-06-28 13:23:29:070","2026-06-28 13:23:29:070","FIR-2026-00185","49093000000153087","49093000000157229","49093000000157246","49093000000155089","49093000000153051","49093000000155014","1","2024-09-18 11:26:00","2024-09-18 17:12:00","14.4882","76.5168","03/41, Kashyap Zila, Sri Ganganagar 441924","Emergency 112","High","Closed","49093000000157094","49093000000157077","89.32","Quos incidunt temporibus a error ducimus quis nostrum modi.","true"
"49093000000157443","49093000000013007","2026-06-28 13:23:29:070","2026-06-28 13:23:29:070","FIR-2026-00186","49093000000153087","49093000000157224","49093000000157241","49093000000155092","49093000000153055","49093000000155009","1","2025-11-18 23:01:59","2025-11-19 06:08:59","18.2213","78.4124","34/881, Kohli, Ambala-558707","Phone","Critical","Closed","49093000000157041","49093000000157131","31.35","Voluptas error explicabo doloremque tenetur debitis iure neque provident iste distinctio laborum quas hic eaque suscipit.","true"
"49093000000157444","49093000000013007","2026-06-28 13:23:29:070","2026-06-28 13:23:29:070","FIR-2026-00187","49093000000153087","49093000000157224","49093000000157243","49093000000155092","49093000000153040","49093000000155025","1","2026-06-05 21:04:54","2026-06-05 22:51:54","15.4058","76.2712","21/722, Shanker Ganj, Salem 608477","Phone","Medium","Closed","49093000000157207","49093000000157147","17.59","Commodi voluptate porro necessitatibus vitae sapiente accusamus expedita voluptatem ipsum repellendus ut at assumenda voluptatum.","true"
