"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","case_rowid","suspect_name","gender","age","phone","email","aadhaar_number","address","occupation","arrest_status","is_repeat_offender","remarks"
"49093000000164325","49093000000013007","2026-06-28 13:34:59:163","2026-06-28 13:34:59:163","49093000000157716","Januja Kala","Female","63","6904698387","darurvashi@example.com","097978639091","34, Gokhale Zila, Anantapuram 921670","Private Employee","Arrested","true","Nihil sunt ducimus ea totam laboriosam consequuntur in ratione explicabo."
"49093000000164326","49093000000013007","2026-06-28 13:34:59:163","2026-06-28 13:34:59:163","49093000000157717","Oliver Thakur","Male","54","0640539194","hema41@example.net","699317699198","705, Dyal Street, Jamalpur-052752","Self Employed","Unknown","true","Libero quidem cupiditate natus quo voluptatibus libero corporis distinctio praesentium provident."
"49093000000164327","49093000000013007","2026-06-28 13:34:59:163","2026-06-28 13:34:59:163","49093000000157717","Yagnesh Sharma","Male","62","3824211097","aishanisinghal@example.org","428207144487","H.No. 24, Dalal Ganj, Dindigul 147796","Labourer","Released on Bail","false","Doloribus tempore esse neque consequatur in."
"49093000000164328","49093000000013007","2026-06-28 13:34:59:163","2026-06-28 13:34:59:163","49093000000157718","Chanchal Trivedi","Female","29","6718250454","gaurangi87@example.net","670940942799","610, Sunder, Bareilly 245543","Student","Absconding","true","Dolorum sit voluptates sunt nobis sed magni tempore quam quas est."
"49093000000164329","49093000000013007","2026-06-28 13:34:59:163","2026-06-28 13:34:59:163","49093000000157718","Nilima Dyal","Female","46","9066932187","aryanpatil@example.org","315182528087","H.No. 34, Mallick Circle, Udaipur 752385","Farmer","Unknown","true","Quibusdam provident sed harum modi quia saepe in itaque veritatis magni quos nulla."
"49093000000164330","49093000000013007","2026-06-28 13:34:59:163","2026-06-28 13:34:59:163","49093000000157722","Niharika Khanna","Female","18","4010046962","nilima89@example.net","487227995674","18, Tak, Proddatur 463653","Engineer","Absconding","true","Corporis repudiandae sint vitae atque numquam."
"49093000000164331","49093000000013007","2026-06-28 13:34:59:163","2026-06-28 13:34:59:163","49093000000157722","Zashil Bobal","Male","28","0615645634","wprasad@example.org","489632989308","52, Shenoy Circle, Kadapa 660711","Student","Under Investigation","true","Iusto possimus dolore qui eos labore omnis quos ducimus quas."
"49093000000164332","49093000000013007","2026-06-28 13:34:59:163","2026-06-28 13:34:59:163","49093000000157723","Matthew Dey","Male","32","6560848464","ncomar@example.com","473818906879","80, Chokshi Marg, Hindupur 656709","Private Employee","Unknown","false","Voluptate illum quibusdam fugit deleniti odit earum impedit."
"49093000000164333","49093000000013007","2026-06-28 13:34:59:163","2026-06-28 13:34:59:163","49093000000157724","Christopher Pillay","Male","20","7280809437","tlall@example.net","094553867124","61/562, Chahal Street, Medininagar-962661","Teacher","Under Investigation","true","Perspiciatis modi corporis debitis voluptatem id voluptatum reprehenderit exercitationem dolorum."
"49093000000164334","49093000000013007","2026-06-28 13:34:59:163","2026-06-28 13:34:59:163","49093000000157724","Yoshita Bhargava","Female","68","5371407189","sarthak50@example.com","905930677262","14/78, Kaur, Serampore-532783","Labourer","Released on Bail","false","Sapiente ducimus ipsum porro magni tempora nisi pariatur voluptates eveniet."
"49093000000164335","49093000000013007","2026-06-28 13:34:59:163","2026-06-28 13:34:59:163","49093000000157725","Janaki Dara","Female","28","9713610540","chaudryudyati@example.net","731994932535","H.No. 242, Mangal Road, Satna 529700","Self Employed","Released on Bail","false","Delectus laboriosam dignissimos saepe qui amet eum."
"49093000000164336","49093000000013007","2026-06-28 13:34:59:163","2026-06-28 13:34:59:163","49093000000157727","Jack Palan","Male","63","7159372620","gaurangi30@example.net","751549118445","846, Sami, Avadi 177153","Student","Absconding","false","Numquam dolores quas debitis nostrum reprehenderit accusamus quae iusto deleniti eos."
"49093000000164337","49093000000013007","2026-06-28 13:34:59:163","2026-06-28 13:34:59:163","49093000000157727","Janya Lalla","Female","54","7675059548","adweta36@example.net","783103274026","H.No. 03, Sahni Marg, Mahbubnagar-048283","Driver","Released on Bail","false","Quas repellat rerum temporibus laboriosam consequuntur magni doloribus voluptatibus accusantium."
"49093000000164338","49093000000013007","2026-06-28 13:34:59:163","2026-06-28 13:34:59:163","49093000000157728","Yutika Sachdev","Female","44","7773199704","misraishaan@example.com","547740185724","066, Dasgupta Marg, Ulhasnagar 363417","Labourer","Unknown","false","Similique fuga magni hic modi sed."
"49093000000164339","49093000000013007","2026-06-28 13:34:59:163","2026-06-28 13:34:59:163","49093000000157729","Gaurav Walia","Male","27","6191148167","urvashimadan@example.com","794950354743","92, Kurian Zila, Bhusawal 831715","Student","Absconding","false","Ut neque modi magni ullam blanditiis recusandae incidunt error totam."
"49093000000164340","49093000000013007","2026-06-28 13:34:59:163","2026-06-28 13:34:59:163","49093000000157729","Dalbir Varty","Male","33","1955357369","sneha84@example.org","869498632035","27/77, Kibe Path, Madanapalle 055435","Driver","Under Investigation","true","Magni saepe fugiat saepe cum nesciunt mollitia voluptatum laudantium ratione."
"49093000000164341","49093000000013007","2026-06-28 13:34:59:163","2026-06-28 13:34:59:163","49093000000157730","Ucchal Issac","Female","57","5725089669","khatrionkar@example.com","644755479083","62, Kashyap Chowk, Nangloi Jat-711675","Teacher","Unknown","false","Minima alias nobis ducimus nemo aperiam neque eligendi optio sit neque."
"49093000000164342","49093000000013007","2026-06-28 13:34:59:163","2026-06-28 13:34:59:163","49093000000157730","Victor Sani","Male","52","0965201420","kmaster@example.org","338078565797","55/610, Kulkarni Circle, Jaunpur-781438","Labourer","Unknown","false","Maiores quod dolorum officiis alias dicta eos optio ex aut aliquam dolor."
"49093000000164343","49093000000013007","2026-06-28 13:34:59:163","2026-06-28 13:34:59:163","49093000000157734","Mohammed Mohanty","Male","49","9477119083","lvarma@example.org","619282213635","H.No. 076, Edwin Ganj, Saharanpur 584301","Engineer","Absconding","true","Qui voluptatum doloribus maxime aut nobis rerum deserunt assumenda ducimus."
"49093000000164344","49093000000013007","2026-06-28 13:34:59:163","2026-06-28 13:34:59:163","49093000000157734","Girindra Chaudhry","Male","70","6405084665","anthonypanchal@example.net","319914212973","66/274, Sridhar, Ratlam-753037","Engineer","Under Investigation","true","Pariatur porro rem corrupti dicta nemo consequuntur omnis totam sapiente corrupti nemo."
"49093000000164345","49093000000013007","2026-06-28 13:34:59:163","2026-06-28 13:34:59:163","49093000000157735","Frederick Gill","Male","64","7538210841","chanakya69@example.net","979808589103","H.No. 40, Tripathi Marg, Jorhat 408137","Private Employee","Unknown","true","Ad veniam accusamus velit ad eius veniam cum."
"49093000000164346","49093000000013007","2026-06-28 13:34:59:163","2026-06-28 13:34:59:163","49093000000157735","Shivani Sabharwal","Female","65","2821110076","benekansh@example.net","051101997410","48, Walia Circle, Munger-103107","Engineer","Released on Bail","false","Occaecati dolorum reiciendis numquam eligendi perferendis illum."
"49093000000164347","49093000000013007","2026-06-28 13:34:59:163","2026-06-28 13:34:59:163","49093000000157736","Sai Kota","Female","27","5728956987","abhiramsastry@example.org","064764560990","81/07, Samra Path, Jodhpur-629163","Student","Under Investigation","false","Voluptate error nulla voluptatibus ipsam officiis quos laborum."
"49093000000164348","49093000000013007","2026-06-28 13:34:59:163","2026-06-28 13:34:59:163","49093000000157736","Alexander Hora","Male","58","9386683026","nirjaraja@example.com","102621914777","H.No. 752, Badami Ganj, Agra-964432","Private Employee","Absconding","true","Saepe necessitatibus earum iure impedit modi totam et id."
"49093000000164349","49093000000013007","2026-06-28 13:34:59:163","2026-06-28 13:34:59:163","49093000000157738","Simon Mallick","Male","39","3442770951","orinderloke@example.org","259065340424","54/405, Dua Street, Uluberia 304571","Engineer","Released on Bail","true","Laboriosam dolorem amet adipisci quos earum necessitatibus omnis quidem aut nostrum error ipsum."
"49093000000164350","49093000000013007","2026-06-28 13:34:59:163","2026-06-28 13:34:59:163","49093000000157738","Guneet Aggarwal","Male","43","2400780200","kjhaveri@example.com","046053357362","H.No. 037, Varughese Zila, Jehanabad 835306","Student","Absconding","false","Velit id nostrum similique atque neque id facere."
"49093000000164351","49093000000013007","2026-06-28 13:34:59:163","2026-06-28 13:34:59:163","49093000000157739","Balendra Varkey","Male","34","5264548054","mitali21@example.org","448451037893","85/99, Sagar Chowk, Erode 202577","Private Employee","Absconding","true","Nostrum excepturi nemo necessitatibus non praesentium commodi."
"49093000000164352","49093000000013007","2026-06-28 13:34:59:163","2026-06-28 13:34:59:163","49093000000157739","Faqid Swaminathan","Male","57","3219457851","tanejakrisha@example.org","418484278122","51/711, Ravi, Mau 369257","Teacher","Released on Bail","false","Nemo eum distinctio soluta adipisci ex nostrum dignissimos iusto voluptate optio soluta."
"49093000000164353","49093000000013007","2026-06-28 13:34:59:163","2026-06-28 13:34:59:163","49093000000157744","Anirudh Garg","Male","34","1069317576","jyotisarraf@example.net","874110362496","710, Char Nagar, Ghaziabad 869252","Self Employed","Unknown","true","Impedit dicta eum explicabo nemo neque nostrum accusantium fugit molestiae natus."
"49093000000164354","49093000000013007","2026-06-28 13:34:59:164","2026-06-28 13:34:59:164","49093000000157745","Theodore Lalla","Male","52","6789797216","vrittibose@example.net","565170521773","368, Rama Path, Jalna-202692","Private Employee","Arrested","true","Iste id optio similique esse non esse magnam omnis enim illum."
"49093000000164355","49093000000013007","2026-06-28 13:34:59:164","2026-06-28 13:34:59:164","49093000000157746","Vritti Dara","Female","37","9857267485","nagaryauvani@example.com","980134223911","H.No. 50, Arya, Gorakhpur-715222","Unemployed","Unknown","false","Atque corporis cumque quaerat sed soluta ipsa voluptatum id."
"49093000000164356","49093000000013007","2026-06-28 13:34:59:164","2026-06-28 13:34:59:164","49093000000157747","Rajata Vala","Female","63","1920457528","murthyjackson@example.net","905157769654","86, Dara Zila, Vijayawada-348557","Teacher","Released on Bail","false","Ullam quos temporibus est nemo labore incidunt adipisci."
"49093000000164357","49093000000013007","2026-06-28 13:34:59:164","2026-06-28 13:34:59:164","49093000000157748","Jagvi Dey","Female","57","6487325613","naveen67@example.com","272647694072","643, Krishna Nagar, Durg 427729","Business","Arrested","true","Voluptas hic veniam deleniti accusamus ea."
"49093000000164358","49093000000013007","2026-06-28 13:34:59:164","2026-06-28 13:34:59:164","49093000000157750","Girish Jani","Male","47","6432411175","mandawishi@example.org","239025146007","H.No. 37, Deshpande Circle, Jaunpur-384888","Student","Absconding","false","Quas est nulla provident hic atque earum numquam exercitationem."
"49093000000164359","49093000000013007","2026-06-28 13:34:59:164","2026-06-28 13:34:59:164","49093000000157751","Girish Kaur","Male","21","4932816960","miteshpillay@example.net","295017504950","523, Balakrishnan Path, Bally 658083","Engineer","Under Investigation","false","Molestias quam nihil molestias molestiae ducimus labore ducimus."
"49093000000164360","49093000000013007","2026-06-28 13:34:59:164","2026-06-28 13:34:59:164","49093000000157752","Baghyawati Jha","Female","59","5356215170","vigaarush@example.com","699034453033","H.No. 22, Lata Chowk, Jodhpur 057758","Teacher","Arrested","true","Nemo velit aliquam error quod veritatis."
"49093000000164361","49093000000013007","2026-06-28 13:34:59:164","2026-06-28 13:34:59:164","49093000000157753","Alka Chaudhari","Female","64","9192553873","zbains@example.com","387106381352","333, Babu Marg, Jammu-799639","Driver","Unknown","true","Id tempore occaecati nisi omnis at."
"49093000000164362","49093000000013007","2026-06-28 13:34:59:164","2026-06-28 13:34:59:164","49093000000157753","Januja Kaul","Female","58","0724319941","kadeidika@example.org","557340302502","H.No. 431, Bhagat, Mehsana 433985","Driver","Arrested","false","Pariatur quia hic voluptatem ut reiciendis atque nesciunt ad quos adipisci nisi."
"49093000000164363","49093000000013007","2026-06-28 13:34:59:164","2026-06-28 13:34:59:164","49093000000157755","Teerth Ahluwalia","Male","54","7035905781","watika65@example.net","398384194848","68, Krishnamurthy Chowk, Eluru 108162","Engineer","Absconding","false","Dolore eos in itaque fugiat fuga possimus tempore ullam aut quia quasi."
