"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","case_rowid","victim_name","gender","age","phone","email","aadhaar_number","address","occupation","injury_details","statement","is_primary"
"49093000000155373","49093000000013007","2026-06-28 13:27:29:706","2026-06-28 13:27:29:706","49093000000157436","Vasana Ganesan","Female","47","9881494559","bhavya41@example.net","201469679879","H.No. 851, Bhalla Nagar, Ambarnath 300986","Teacher","Serious injuries","Sint sequi assumenda neque dolorem deserunt optio aperiam nisi aliquid rem ducimus.","true"
"49093000000155374","49093000000013007","2026-06-28 13:27:29:707","2026-06-28 13:27:29:707","49093000000157437","Chakradev Raj","Male","50","7345676514","jayaramanhemangini@example.com","611500042127","H.No. 981, Singhal Path, Ozhukarai-760987","Private Employee","Minor injuries","Corrupti saepe at eveniet aliquam veritatis quidem nisi eos nesciunt asperiores minima quam ducimus eum culpa.","true"
"49093000000155375","49093000000013007","2026-06-28 13:27:29:707","2026-06-28 13:27:29:707","49093000000157437","Aadhya Tandon","Female","55","5028042849","balanreva@example.net","297612646091","48, Loke Marg, Chandigarh-901955","Engineer","Serious injuries","Occaecati officia ipsam possimus dicta error exercitationem quos iusto.","false"
"49093000000155376","49093000000013007","2026-06-28 13:27:29:707","2026-06-28 13:27:29:707","49093000000157438","Saksham Gupta","Male","34","6227624808","aayush19@example.net","284133508429","H.No. 371, Bail, Surendranagar Dudhrej-155509","Business","Hospitalized","Laboriosam reiciendis excepturi minima unde reprehenderit consectetur porro quam illum iure dolor odit debitis optio illo consequuntur.","true"
"49093000000155377","49093000000013007","2026-06-28 13:27:29:707","2026-06-28 13:27:29:707","49093000000157438","Nimrat Warrior","Female","59","0185130412","jagvighosh@example.net","990182632090","H.No. 26, Dara Road, Hosur 769098","Teacher","Minor injuries","Esse quas praesentium unde accusantium fuga dignissimos vero modi repudiandae fugiat harum eaque animi qui eaque.","false"
"49093000000155378","49093000000013007","2026-06-28 13:27:29:707","2026-06-28 13:27:29:707","49093000000157439","Avni Nair","Female","29","3413506917","chackoveer@example.org","705951399204","41/814, Oommen Nagar, Raiganj 147901","Engineer","Serious injuries","Natus beatae quos cum praesentium provident id tempora reprehenderit tempore incidunt neque eum cupiditate nesciunt occaecati.","true"
"49093000000155379","49093000000013007","2026-06-28 13:27:29:707","2026-06-28 13:27:29:707","49093000000157439","Balhaar Dara","Male","64","6601197372","bmerchant@example.net","076796722233","H.No. 523, Som Street, Arrah 941277","Self Employed","Minor injuries","Nam aperiam omnis vitae tempora in vero at cupiditate assumenda dolore ipsum.","false"
"49093000000155380","49093000000013007","2026-06-28 13:27:29:707","2026-06-28 13:27:29:707","49093000000157440","Luke Date","Male","55","1326263865","jai21@example.com","387860674366","72/697, Dyal Circle, Ujjain-484957","Student","Serious injuries","Ex magni itaque et vitae architecto sint dolor unde dolores doloribus recusandae dignissimos dolores.","true"
"49093000000155381","49093000000013007","2026-06-28 13:27:29:707","2026-06-28 13:27:29:707","49093000000157440","Lakshmi Kota","Female","30","7306047471","qasimsankaran@example.net","269559603688","H.No. 852, Bala Nagar, Karawal Nagar-017795","Private Employee","No physical injury","Aperiam hic dignissimos atque accusantium culpa earum quaerat nostrum rem architecto quibusdam voluptate excepturi perferendis.","false"
"49093000000155382","49093000000013007","2026-06-28 13:27:29:707","2026-06-28 13:27:29:707","49093000000157441","Aadi Parsa","Male","51","5880393626","valaodika@example.org","563611177527","14/72, Dara Street, Tadipatri 655560","Government Employee","Psychological trauma","Nisi provident eligendi illo officia ullam nostrum quo nihil dolor dolorem nihil natus dolores vel est quia voluptate accusantium.","true"
"49093000000155383","49093000000013007","2026-06-28 13:27:29:707","2026-06-28 13:27:29:707","49093000000157441","Reyansh Shetty","Male","26","5379995729","ghegde@example.org","372576252231","782, Kaur Nagar, Bihar Sharif 998921","Engineer","Psychological trauma","Dolore aperiam error accusantium culpa dolor accusamus tempore atque eveniet illo blanditiis provident iusto ipsum sit.","false"
"49093000000155384","49093000000013007","2026-06-28 13:27:29:707","2026-06-28 13:27:29:707","49093000000157442","Idika Dass","Female","20","3295323948","farhan13@example.org","965272346973","79/77, Bhardwaj, Pimpri-Chinchwad-130201","Teacher","Serious injuries","Minus blanditiis minus odio maiores reiciendis sequi est ipsa aperiam dolorem repellat debitis quo fuga tempora fugiat consequuntur nemo nulla.","true"
"49093000000155385","49093000000013007","2026-06-28 13:27:29:707","2026-06-28 13:27:29:707","49093000000157442","Baljiwan Reddy","Male","73","0974407874","ekani55@example.com","395177101952","H.No. 935, Shan Marg, Gandhidham 603211","Teacher","Serious injuries","Quas quibusdam nobis optio voluptate libero beatae alias consequuntur maiores amet expedita sint.","false"
"49093000000155386","49093000000013007","2026-06-28 13:27:29:707","2026-06-28 13:27:29:707","49093000000157443","Nathaniel Das","Male","45","5464477695","riya81@example.org","509062942056","520, Ramachandran Circle, Aurangabad 141786","Driver","Psychological trauma","Veritatis ea aspernatur tenetur inventore unde quisquam quod quidem debitis earum adipisci omnis fugiat libero distinctio eius autem nemo.","true"
"49093000000155387","49093000000013007","2026-06-28 13:27:29:707","2026-06-28 13:27:29:707","49093000000157444","Pratyush Bassi","Male","56","3184159476","nicholas67@example.net","974032306228","27, Virk Nagar, Patna 778541","Student","Hospitalized","Quasi cumque modi error ipsum tempora suscipit voluptatem cupiditate magni quam illum necessitatibus.","true"
"49093000000155388","49093000000013007","2026-06-28 13:27:29:707","2026-06-28 13:27:29:707","49093000000157445","Urvi Talwar","Female","73","5932458138","awalia@example.net","300501620811","406, Kibe Street, Srikakulam 398874","Doctor","Psychological trauma","Ullam magnam doloribus unde maiores ex hic porro dicta ad.","true"
"49093000000155389","49093000000013007","2026-06-28 13:27:29:707","2026-06-28 13:27:29:707","49093000000157445","Tripti Sidhu","Female","73","0308823265","forum85@example.net","099772207008","212, Savant Marg, Korba 951225","Student","Hospitalized","Dolorum aspernatur possimus necessitatibus quae animi nobis architecto deserunt est quisquam laboriosam natus eligendi autem eligendi dolorum cupiditate perferendis iusto.","false"
"49093000000155390","49093000000013007","2026-06-28 13:27:29:707","2026-06-28 13:27:29:707","49093000000157446","Damini Din","Female","60","7223618702","dakshesh02@example.com","316372489446","H.No. 230, Mandal, Thoothukudi-492543","Student","Psychological trauma","Id expedita saepe alias voluptas autem at eius recusandae laudantium quia.","true"
"49093000000155391","49093000000013007","2026-06-28 13:27:29:707","2026-06-28 13:27:29:707","49093000000157446","Pallavi Sarma","Female","55","5806015590","jonathan23@example.com","594477780537","69, Karpe Path, Anand-171122","Student","Psychological trauma","Aut cupiditate voluptatibus sed in minima corrupti consectetur ratione unde et voluptate minus laborum doloremque voluptates officiis voluptatibus.","false"
"49093000000155392","49093000000013007","2026-06-28 13:27:29:707","2026-06-28 13:27:29:707","49093000000157447","Ladli Gala","Female","38","4866074444","chandanisarraf@example.com","853256491035","70/245, Srivastava Street, Bhiwani 294842","Business","Psychological trauma","Nulla facilis numquam reiciendis nihil occaecati ut numquam totam porro iure tempora nihil.","true"
"49093000000155393","49093000000013007","2026-06-28 13:27:29:707","2026-06-28 13:27:29:707","49093000000157448","Ethan Murthy","Male","59","6063771370","krishvirk@example.com","375522409923","H.No. 96, Raja Nagar, Gurgaon 934878","Teacher","Hospitalized","Sit qui ipsum sint laborum eos cum modi nesciunt labore perspiciatis architecto ex voluptas harum alias.","true"
"49093000000155394","49093000000013007","2026-06-28 13:27:29:707","2026-06-28 13:27:29:707","49093000000157448","Dayita Barad","Female","54","7944520805","barkha99@example.com","769496438573","79/754, Bhardwaj Path, Latur 832613","Government Employee","No physical injury","Culpa eveniet nam libero labore repellendus quis in odio odit unde id est alias quae saepe quaerat excepturi vero.","false"
"49093000000155395","49093000000013007","2026-06-28 13:27:29:707","2026-06-28 13:27:29:707","49093000000157449","Yachana Shanker","Female","56","9341323243","demohini@example.net","429253195366","H.No. 368, Som Street, Mango-800805","Driver","Hospitalized","At labore vel ut ducimus nobis cumque vero blanditiis suscipit.","true"
"49093000000155396","49093000000013007","2026-06-28 13:27:29:707","2026-06-28 13:27:29:707","49093000000157450","Harshil Raman","Male","47","0943165704","jaiparsa@example.net","911286648666","950, Oak Chowk, Jalandhar-998717","Farmer","No physical injury","Delectus suscipit aspernatur itaque dolorem illum repellat possimus cupiditate repudiandae voluptates error illo ducimus eaque expedita enim impedit eius.","true"
"49093000000155397","49093000000013007","2026-06-28 13:27:29:707","2026-06-28 13:27:29:707","49093000000157450","Avi Atwal","Male","50","2512856038","jsha@example.com","634812583104","536, Chatterjee Street, Saharsa-087098","Private Employee","Minor injuries","Reprehenderit eum sed modi fugit sunt rerum aut tempore aperiam vitae culpa.","false"
"49093000000155398","49093000000013007","2026-06-28 13:27:29:708","2026-06-28 13:27:29:708","49093000000157451","Arunima Bava","Female","18","4492450069","dominic98@example.com","824288500754","H.No. 28, Chawla, Phusro-965357","Farmer","Psychological trauma","Doloribus nulla doloremque at saepe dignissimos accusantium est pariatur perspiciatis similique impedit aut veritatis tempore porro hic libero rerum cum.","true"
"49093000000155399","49093000000013007","2026-06-28 13:27:29:708","2026-06-28 13:27:29:708","49093000000157451","Yashawini More","Female","67","2893493942","jeremiah50@example.com","875191075532","28/039, Prasad Path, Jorhat 683513","Farmer","No physical injury","Quaerat ab blanditiis facilis est pariatur deleniti pariatur placeat eaque vero quod.","false"
"49093000000155400","49093000000013007","2026-06-28 13:27:29:708","2026-06-28 13:27:29:708","49093000000157452","Tanay Dayal","Male","66","2960034958","deviomya@example.com","640860047172","839, Narang Path, Gandhinagar 292697","Private Employee","No physical injury","Voluptatibus fugit nesciunt quis temporibus labore libero dolor cum nobis.","true"
"49093000000155401","49093000000013007","2026-06-28 13:27:29:708","2026-06-28 13:27:29:708","49093000000157452","Wakeeta Dube","Female","49","9292358130","hansekiya@example.org","392129220439","74/07, Minhas Street, Khora  368901","Farmer","Psychological trauma","Velit dolorum impedit rerum eveniet dolore voluptatibus aliquam ipsum fugiat repellendus assumenda cumque harum sequi a aut ullam dolorum blanditiis.","false"
"49093000000155402","49093000000013007","2026-06-28 13:27:29:708","2026-06-28 13:27:29:708","49093000000157453","Jagdish Varkey","Male","70","2113505164","rudra59@example.org","647476667950","02, Loyal Ganj, Chandrapur 728124","Business","No physical injury","Magni nulla itaque odit repellendus velit mollitia consectetur repellendus explicabo harum eaque facilis.","true"
"49093000000155403","49093000000013007","2026-06-28 13:27:29:708","2026-06-28 13:27:29:708","49093000000157453","Ekiya Ben","Female","49","3689423469","udarsh57@example.com","068983080102","33/115, Golla Street, Kamarhati-823731","Driver","No physical injury","Eaque cum necessitatibus illo sequi veritatis mollitia cum animi et dolorum saepe libero reprehenderit dolores modi corporis fugit recusandae.","false"
"49093000000155404","49093000000013007","2026-06-28 13:27:29:708","2026-06-28 13:27:29:708","49093000000157454","Siya Palla","Female","70","9737769888","yparikh@example.com","831639599099","59, Deshpande Chowk, Anand 685191","Doctor","Serious injuries","Earum perspiciatis sapiente neque debitis facilis ullam suscipit error fugit possimus reprehenderit.","true"
"49093000000155405","49093000000013007","2026-06-28 13:27:29:708","2026-06-28 13:27:29:708","49093000000157455","Ishaan Reddy","Male","34","5634211720","lajitagrewal@example.net","714355947538","794, Cherian Path, Vijayawada-774919","Teacher","Hospitalized","Architecto ducimus neque animi neque occaecati ad rerum perferendis.","true"
"49093000000155406","49093000000013007","2026-06-28 13:27:29:708","2026-06-28 13:27:29:708","49093000000157455","Faris Zachariah","Male","52","6834258850","zacharya@example.org","830502877221","H.No. 30, Andra Marg, Raichur-438562","Engineer","Hospitalized","Quibusdam blanditiis quae quam aliquid est quae id saepe quidem quae voluptatibus veritatis iusto deserunt omnis laboriosam rem nobis quis.","false"
"49093000000155407","49093000000013007","2026-06-28 13:27:29:708","2026-06-28 13:27:29:708","49093000000157456","Sneha Sawhney","Female","19","4842244194","talwarnihal@example.org","750619049106","H.No. 99, Om Nagar, Nagaon-472550","Farmer","Minor injuries","Enim voluptas quia nulla neque quidem omnis dolore quaerat error sit velit quis minima tempore vel modi nulla sint quos.","true"
"49093000000155408","49093000000013007","2026-06-28 13:27:29:708","2026-06-28 13:27:29:708","49093000000157457","Fariq Devi","Male","33","2776735103","indira03@example.com","183188601589","04, Lala, Cuttack 567847","Student","Hospitalized","Ut assumenda deleniti rem provident atque unde sed eius mollitia voluptatem praesentium enim nihil quod quasi.","true"
"49093000000155409","49093000000013007","2026-06-28 13:27:29:708","2026-06-28 13:27:29:708","49093000000157457","Chakrika Korpal","Female","18","3593504686","ladlikara@example.net","574573600870","H.No. 953, Jha Street, Sikar 740190","Business","Psychological trauma","Illo architecto laudantium laudantium accusamus officiis reiciendis molestiae quibusdam temporibus aut cupiditate suscipit quasi delectus repellendus beatae odit explicabo veritatis.","false"
